,Probabilities
1665,0.231734175
1666,0.31194731
1667,0.047954668
1668,0.075295321
1669,0.030687569
1670,0.007931403
1671,0.022413552
1672,0.148590586
1673,0.049476091
1674,0.377450838
1675,0.258910337
1676,0.014561562
1677,0.192342
1678,0.030315516
1679,0.204004474
1680,0.021091986
1681,0.162688685
1682,0.287155821
1683,0.168142794
1684,0.00926494
1685,0.195895405
1686,0.011578286
1687,0.008886723
1688,0.007843495
1689,0.323189177
1690,0.02251568
1691,0.306839528
1692,0.237435696
1693,0.115565792
1694,0.003694719
1695,0.169424935
1696,0.225992001
1697,0.016708221
1698,0.617886689
1699,0.005346733
1700,0.031868283
1701,0.144600658
1702,0.225525502
1703,0.041005242
1704,0.144591639
1705,0.122224524
1706,0.005378634
1707,0.003650663
1708,0.211970209
1709,0.315427588
1710,0.011864814
1711,0.041366985
1712,0.175080914
1713,0.471948983
1714,0.211189368
1715,0.61853962
1716,0.656178629
1717,0.012201823
1718,0.163705973
1719,0.003624446
1720,0.004719027
1721,0.01302329
1722,0.00293024
1723,0.005502532
1724,0.268404357
1725,0.012238708
1726,0.089340855
1727,0.004275947
1728,0.001755098
1729,0.027603759
1730,0.1917896
1731,0.093960587
1732,0.001624279
1733,0.292296023
1734,0.132187286
1735,0.100788831
1736,0.015217149
1737,0.160932832
1738,0.006762875
1739,0.0058144
1740,0.133766619
1741,0.069523305
1742,0.592325275
1743,0.009584703
1744,0.007532119
1745,0.015319557
1746,0.398023226
1747,0.00697188
1748,0.299415725
1749,0.020495591
1750,0.541173763
1751,0.141338015
1752,0.203453531
1753,0.130839363
1754,0.102336807
1755,0.087165529
1756,0.023281023
1757,0.001711311
1758,0.483408576
1759,0.02273305
1760,0.39461063
1761,0.751030691
1762,0.031719291
1763,0.209075735
1764,0.550627214
1765,0.375647813
1766,0.50341817
1767,0.259103391
1768,0.313060663
1769,0.046799884
1770,0.102886096
1771,0.130492769
1772,0.269106157
1773,0.473174433
1774,0.146056979
1775,0.327770766
1776,0.005400085
1777,0.012235035
1778,0.003657795
1779,0.430356274
1780,0.015190666
1781,0.023743116
1782,0.016788465
1783,0.154761335
1784,0.010603201
1785,0.120742872
1786,0.511088571
1787,0.057667614
1788,0.016900489
1789,0.090349487
1790,0.254927187
1791,0.006898816
1792,0.219997131
1793,0.282952026
1794,0.047667166
1795,0.351698062
1796,0.106896987
1797,0.022925339
1798,0.016657252
1799,0.014538395
1800,0.005599625
1801,0.333466737
1802,0.014178073
1803,0.563376003
1804,0.066651862
1805,0.199873761
1806,0.179814295
1807,0.036616534
1808,0.019813542
1809,0.002085479
1810,0.095773824
1811,0.003097234
1812,0.319568727
1813,0.015173913
1814,0.573090512
1815,0.008358289
1816,0.011525135
1817,0.289926133
1818,0.031472158
1819,0.01103685
1820,0.22691
1821,0.010674884
1822,0.009148477
1823,0.442950443
1824,0.682975491
1825,0.028430882
1826,0.00524293
1827,0.015007881
1828,0.073095414
1829,0.303109387
1830,0.043289237
1831,0.015134325
1832,0.022904615
1833,0.013996887
1834,0.020405939
1835,0.294214673
1836,0.151631489
1837,0.397588113
1838,0.817386153
1839,0.311756381
1840,0.042795566
1841,0.006069124
1842,0.273130538
1843,0.476798088
1844,0.116599415
1845,0.523662102
1846,0.146119356
1847,0.546414004
1848,0.481360222
1849,0.590749677
1850,0.385329429
1851,0.30579006
1852,0.001411058
1853,0.021258637
1854,0.184075733
1855,0.018091547
1856,0.22389771
1857,0.002956282
1858,0.095095996
1859,0.007178183
1860,0.574853605
1861,0.018114193
1862,0.002952561
1863,0.103696475
1864,0.018298883
1865,0.02153381
1866,0.354886449
1867,0.006484182
1868,0.009780859
1869,0.010558288
1870,0.006256901
1871,0.125729456
1872,0.630376606
1873,0.016833689
1874,0.00619614
1875,0.29197582
1876,0.400230526
1877,0.157057961
1878,0.022958014
1879,0.008474181
1880,0.189898576
1881,0.016197833
1882,0.002946335
1883,0.241677692
1884,0.019645455
1885,0.229764167
1886,0.017070194
1887,0.020331497
1888,0.925471648
1889,0.011849615
1890,0.03423552
1891,0.005078874
1892,0.020509438
1893,0.008376983
1894,0.550941848
1895,0.045104631
1896,0.437073169
1897,0.540034466
1898,0.024301577
1899,0.209774305
1900,0.088138032
1901,0.014308774
1902,0.010842399
1903,0.015247378
1904,0.282760884
1905,0.195560278
1906,0.306767518
1907,0.001592827
1908,0.005640324
1909,0.002658775
1910,0.024995919
1911,0.326383704
1912,0.065297392
1913,0.125906492
1914,0.339415461
1915,0.019036171
1916,0.316464927
1917,0.024110251
1918,0.006625695
1919,0.000861965
1920,0.086669839
1921,0.011247989
1922,0.396663698
1923,0.016769217
1924,0.002438115
1925,0.252125349
1926,0.505616303
1927,0.284168452
1928,0.180106111
1929,0.002422608
1930,0.015609745
1931,0.011172792
1932,0.258645779
1933,0.188373441
1934,0.440780661
1935,0.070374748
1936,0.251947903
1937,0.017654713
1938,0.007700141
1939,0.028193866
1940,0.023000199
1941,0.012007656
1942,0.227273524
1943,0.134613663
1944,0.015321956
1945,0.03072723
1946,0.02718903
1947,0.173573416
1948,0.011013587
1949,0.01095453
1950,0.005162333
1951,0.190163677
1952,0.00830848
1953,0.011869894
1954,0.150441546
1955,0.103108599
1956,0.220608762
1957,0.008060513
1958,0.008282686
1959,0.256579995
1960,0.018240335
1961,0.02830739
1962,0.020704283
1963,0.426694762
1964,0.343624103
1965,0.013461408
1966,0.011503098
1967,0.024363006
1968,0.019788485
1969,0.214487281
1970,0.198071796
1971,0.279841055
1972,0.131026972
1973,0.076381648
1974,0.246294819
1975,0.020007624
1976,0.007190046
1977,0.013164341
1978,0.876263003
1979,0.066490948
1980,0.267952423
1981,0.001063189
1982,0.017885611
1983,0.448187292
1984,0.303324569
1985,0.688280199
1986,0.116177934
1987,0.524683446
1988,0.490401761
1989,0.006290319
1990,0.018202642
1991,0.217610903
1992,0.016773289
1993,0.00726819
1994,0.005338498
1995,0.006266164
1996,0.212996918
1997,0.505596475
1998,0.11217515
1999,0.268006023
2000,0.207424111
2001,0.011484089
2002,0.005924128
2003,0.168941745
2004,0.006091183
2005,0.025283594
2006,0.02697569
2007,0.009568895
2008,0.145315113
2009,0.017258999
2010,0.011805741
2011,0.0237377
2012,0.103613029
2013,0.024274766
2014,0.014870555
2015,0.107460077
2016,0.005821533
2017,0.00852943
2018,0.019800002
2019,0.007004411
2020,0.626048266
2021,0.011951713
2022,0.003900956
2023,0.006671075
2024,0.02558145
2025,0.005558862
2026,0.354010964
2027,0.01143372
2028,0.103905935
2029,0.021262981
2030,0.216176529
2031,0.01226812
2032,0.145045871
2033,0.017379392
2034,0.010393119
2035,0.559689864
2036,0.005033791
2037,0.129784904
2038,0.014012364
2039,0.027134205
2040,0.022758185
2041,0.054283634
2042,0.053482798
2043,0.060899814
2044,0.006816528
2045,0.006091079
2046,0.008715624
2047,0.534820657
2048,0.034604492
2049,0.003915986
2050,0.658726171
2051,0.007795458
2052,0.232530232
2053,0.154179636
2054,0.718495152
2055,0.009769725
2056,0.008831171
2057,0.020275719
2058,0.013951062
2059,0.006989167
2060,0.057817914
2061,0.010997254
2062,0.052586179
2063,0.026236178
2064,0.00489695
2065,0.001868157
2066,0.406750044
2067,0.107208943
2068,0.234371473
2069,0.246025977
2070,0.253507059
2071,0.63091997
2072,0.088644576
2073,0.608268573
2074,0.004237756
2075,0.193914984
2076,0.178202881
2077,0.016515795
2078,0.014959633
2079,0.007806609
2080,0.01521645
2081,0.475292667
2082,0.003065044
2083,0.156947141
2084,0.017663015
2085,0.485672421
2086,0.031946518
2087,0.024166455
2088,0.006313304
2089,0.032749704
2090,0.010783327
2091,0.01522312
2092,0.034024729
2093,0.009740669
2094,0.18630305
2095,0.643641892
2096,0.12759391
2097,0.330082509
2098,0.010569735
2099,0.46849145
2100,0.126480714
2101,0.384277177
2102,0.254907649
2103,0.499979053
2104,0.009156197
2105,0.005691152
2106,0.009800427
2107,0.077180816
2108,0.012091866
2109,0.011446539
2110,0.018655785
2111,0.009317669
2112,0.002052792
2113,0.390786237
2114,0.002524535
2115,0.099943878
2116,0.406258942
2117,0.039445279
2118,0.105878334
2119,0.400926245
2120,0.024487862
2121,0.147237763
2122,0.025997973
2123,0.158021156
2124,0.107213748
2125,0.147309002
2126,0.012451659
2127,0.001669537
2128,0.286492429
2129,0.158377809
2130,0.00793986
2131,0.00578285
2132,0.022323903
2133,0.120201675
2134,0.204113971
2135,0.016944171
2136,0.283557621
2137,0.349129051
2138,0.093711348
2139,0.495470878
2140,0.016028017
2141,0.000985345
2142,0.015565539
2143,0.571088421
2144,0.023425468
2145,0.033063431
2146,0.015759238
2147,0.470585536
2148,0.004688191
2149,0.006110302
2150,0.005651595
2151,0.458391679
2152,0.007562208
2153,0.193802146
2154,0.101942657
2155,0.133363612
2156,0.083018486
2157,0.307105679
2158,0.085951916
2159,0.004861894
2160,0.002538994
2161,0.033359846
2162,0.09543911
2163,0.272458607
2164,0.348701222
2165,0.018100912
2166,0.214728639
2167,0.005637914
2168,0.005296426
2169,0.465737112
2170,0.015355993
2171,0.323095843
2172,0.046409169
2173,0.016337498
2174,0.239274483
2175,0.272385927
2176,0.579436971
2177,0.47330123
2178,0.127920074
2179,0.024021957
2180,0.452035379
2181,0.112803866
2182,0.009577407
2183,0.008970656
2184,0.006252914
2185,0.029331306
2186,0.002522107
2187,0.157534254
2188,0.005931792
2189,0.052105993
2190,0.247557952
2191,0.008796379
2192,0.543218508
2193,0.307580187
2194,0.005766399
2195,0.282994161
2196,0.059785695
2197,0.006787139
2198,0.238737379
2199,0.211087325
2200,0.005598389
2201,0.020618791
2202,0.01963764
2203,0.00261068
2204,0.260128492
2205,0.014988965
2206,0.036590769
2207,0.438785987
2208,0.020810436
2209,0.011836337
2210,0.387386505
2211,0.006681309
2212,0.016415907
2213,0.009421894
2214,0.029896102
2215,0.43400412
2216,0.009145084
2217,0.017146884
2218,0.003414201
2219,0.324321069
2220,0.020841354
2221,0.37912925
2222,0.055172287
2223,0.004433565
2224,0.021418649
2225,0.004337672
2226,0.02263075
2227,0.176317895
2228,0.101943265
2229,0.015723253
2230,0.021213051
2231,0.233018169
2232,0.432069935
2233,0.012834549
2234,0.678523207
2235,0.037314537
2236,0.007400447
2237,0.023858079
2238,0.018023871
2239,0.282939434
2240,0.135313032
2241,0.025379858
2242,0.017616174
2243,0.117634789
2244,0.035440471
2245,0.691007222
2246,0.049203176
2247,0.490102938
2248,0.468026111
2249,0.014656763
2250,0.045563441
2251,0.494034409
2252,0.034898815
2253,0.299976931
2254,0.198065741
2255,0.63894944
2256,0.02032782
2257,0.012836615
2258,0.214801146
2259,0.000895871
2260,0.359973256
2261,0.121113257
2262,0.153094024
2263,0.234761284
2264,0.188640151
2265,0.022934517
2266,0.324139076
2267,0.001588885
2268,0.109519102
2269,0.017317467
2270,0.008503171
2271,0.006611697
2272,0.012124978
2273,0.008148368
2274,0.328193089
2275,0.007549023
2276,0.149674187
2277,0.339542504
2278,0.24375199
2279,0.038431353
2280,0.012128349
2281,0.072925689
2282,0.183464432
2283,0.174444368
2284,0.015367072
2285,0.052857126
2286,0.008275935
2287,0.011399042
2288,0.267287496
2289,0.062123763
2290,0.004528471
2291,0.064824515
2292,0.390467612
2293,0.02716562
2294,0.026646412
2295,0.127280232
2296,0.118889476
2297,0.149194076
2298,0.165334928
2299,0.005565742
2300,0.449605783
2301,0.038168589
2302,0.022508799
2303,0.004684004
2304,0.011282914
2305,0.300586648
2306,0.002377869
2307,0.000394176
2308,0.399515533
2309,0.101456215
2310,0.656059112
2311,0.017417698
2312,0.003258337
2313,0.068651853
2314,0.002607794
2315,0.024249701
2316,0.618366245
2317,0.276792403
2318,0.126570921
2319,0.27770283
2320,0.033001053
2321,0.268339942
2322,0.487176377
2323,0.016459672
2324,0.071107991
2325,0.019243433
2326,0.005120134
2327,0.083579942
2328,0.332045113
2329,0.12884373
2330,0.181146747
2331,0.003460876
2332,0.019207047
2333,0.004077603
2334,0.323831181
2335,0.105476111
2336,0.479402492
2337,0.028481736
2338,0.105906963
2339,0.039824002
2340,0.439427701
2341,0.014088055
2342,0.055170597
2343,0.185263721
2344,0.017666995
2345,0.219840595
2346,0.017649237
2347,0.006315709
2348,0.000793065
2349,0.020446149
2350,0.255643721
2351,0.004618453
2352,0.017643069
2353,0.033989473
2354,0.333549223
2355,0.434965248
2356,0.028596146
2357,0.015665368
2358,0.167443329
2359,0.002641028
2360,0.341371967
2361,0.289138597
2362,0.35028108
2363,0.029251266
2364,0.291790215
2365,0.006483441
2366,0.223041652
2367,0.010682437
2368,0.518213819
2369,0.295760805
2370,0.001566179
2371,0.001199933
2372,0.021887377
2373,0.501775481
2374,0.006395501
2375,0.000221431
2376,0.366635762
2377,0.569671283
2378,0.23468675
2379,0.253635929
2380,0.138042537
2381,0.005433456
2382,0.143294783
2383,0.275756086
2384,0.126511185
2385,0.027921425
2386,0.45974233
2387,0.312298494
2388,0.006113339
2389,0.230746714
2390,0.006730385
2391,0.31444117
2392,0.38875394
2393,0.01921971
2394,0.012973456
2395,0.38666923
2396,0.001510806
2397,0.011930001
2398,0.54000067
2399,0.003873332
2400,0.064898401
2401,0.585806169
2402,0.007931555
2403,0.012147303
2404,0.024380711
2405,0.02078023
2406,0.063219029
2407,0.022320023
2408,0.126165441
2409,0.013163726
2410,0.242334513
2411,0.280194428
2412,0.02873518
2413,0.032210935
2414,0.052147726
2415,0.007713278
2416,0.05467196
2417,0.554432912
2418,0.051512962
2419,0.304565088
2420,0.018657978
2421,0.420389804
2422,0.004680087
2423,0.258746296
2424,0.004303123
2425,0.203186002
2426,0.774605769
2427,0.006416728
2428,0.262785933
2429,0.008834198
2430,0.03072435
2431,0.009061598
2432,0.580549896
2433,0.235183
2434,0.186038411
2435,0.308638607
2436,0.195854513
2437,0.047213425
2438,0.030122533
2439,0.153480045
2440,0.023386508
2441,0.001983186
2442,0.621623153
2443,0.007015968
2444,0.014875883
2445,0.259635324
2446,0.019282339
2447,0.268878794
2448,0.049206372
2449,0.158711983
2450,0.010599645
2451,0.031075857
2452,0.008492744
2453,0.011374078
2454,0.011317195
2455,0.081616554
2456,0.00959945
2457,0.241569065
2458,0.004190949
2459,0.002000468
2460,0.519789888
2461,0.068625377
2462,0.023264873
2463,0.234578083
2464,0.036953558
2465,0.66726129
2466,0.095469978
2467,0.082668213
2468,0.066290962
2469,0.586612238
2470,0.643216208
2471,0.008057569
2472,0.248279462
2473,0.328030443
2474,0.02729759
2475,0.160152848
2476,0.140145996
2477,0.312075907
2478,0.454066617
2479,0.12592874
2480,0.032274418
2481,0.104264562
2482,0.41861769
2483,0.394433287
2484,0.128739411
2485,0.011800876
2486,0.247843821
2487,0.042600597
2488,0.280877765
2489,0.017097321
2490,0.438204529
2491,0.024170151
2492,0.075628165
2493,0.01066898
2494,0.013039523
2495,0.018480548
2496,0.010871776
2497,0.044118467
2498,0.021369543
2499,0.556209512
2500,0.024472186
2501,0.008892061
2502,0.469436616
2503,0.018560574
2504,0.264875005
2505,0.329552397
2506,0.293126913
2507,0.007503856
2508,0.555717848
2509,0.007111001
2510,0.022244418
2511,0.553328609
2512,0.032875195
2513,0.018212617
2514,0.592368957
2515,0.014498918
2516,0.001470243
2517,0.100968105
2518,0.727008835
2519,0.322915915
2520,0.010941713
2521,0.011902628
2522,0.003891434
2523,0.096546208
2524,0.015556774
2525,0.010640159
2526,0.008907681
2527,0.011571975
2528,0.028024623
2529,0.104352554
2530,0.019417693
2531,0.043379813
2532,0.232771506
2533,0.361255606
2534,0.527911608
2535,0.106285688
2536,0.004889865
2537,0.084350967
2538,0.149287767
2539,0.030680538
2540,0.573599288
2541,0.184366291
2542,0.076053653
2543,0.105200198
2544,0.373458045
2545,0.664859436
2546,0.373693142
2547,0.00729305
2548,0.527791738
2549,0.00918322
2550,0.498360256
2551,0.261130228
2552,0.421569333
2553,0.16733705
2554,0.550069286
2555,0.016048418
2556,0.369089753
2557,0.027634917
2558,0.016785563
2559,0.694428204
2560,0.014224457
2561,0.510481563
2562,0.425968854
2563,0.342554785
2564,0.037377568
2565,0.013024382
2566,0.005711788
2567,0.01464091
2568,0.353865746
2569,0.000233229
2570,0.026560502
2571,0.023015351
2572,0.003357276
2573,0.023077583
2574,0.002357835
2575,0.145033593
2576,0.198381475
